tweet_id,author_id,inbound,created_at,in_response_to_tweet_id,in_response_to_tweet_text,text,response_tweet_id
4613,ChipotleTweets,False,2017-11-25 23:48:30+00:00,4614,"Findlay, OH. Cashier asked mgr when I questioned bill. To their credit the cashier and line were friendly, food was good.",I'll go ahead and follow up with our team there. I'm glad you still enjoyed it though! -Jen,
4615,ChipotleTweets,False,2017-11-25 23:02:49+00:00,4616,"Hey  question. Rice. Sour. Cheese. One store it’s always a veggie 3-pointer, just visiting another location and they said cheese is 2 points so w/rice +1 sour +1 it’s a veggie bowl? Been getting a good deal at reg store or is that really 4 points?","Rice, sour cream, and cheese should be a three-pointer. Where did this happen? -Jen",4614
4617,ChipotleTweets,False,2017-11-25 23:46:00+00:00,4618,"If you are in an airport, that  line is out the door.",That's the truth. It's just such a great option! -Jen,
4620,ChipotleTweets,False,2017-11-25 23:45:09+00:00,4621,in Pico Rivera making bowls half full and burritos look like taquitos smh,I'm sorry to hear that. Please always feel free to ask for a bit more. -Jen,
5448,ChipotleTweets,False,2017-10-31 23:29:27+00:00,5449,y'all upset my man  He's a big fan of yall but won't go cause of bad/disrespectful service. Please apologize,I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
5450,ChipotleTweets,False,2017-10-31 23:28:55+00:00,5451,Got #boorito dinner at  with  https://t.co/Pt2J0AM1Nm,Lookin' good! -Becky,
5453,ChipotleTweets,False,2017-10-31 23:28:55+00:00,5455,Best Halloween 🎃 treat is always the Boorito from,Agreed. What did you wear as your costume? -Becky,5454
5456,ChipotleTweets,False,2017-11-01 00:17:32+00:00,5454,"Branch from Trolls 
And the Boorito was delicious! Thank you!","You're very welcome, my friend. -Becky",
5458,ChipotleTweets,False,2017-10-31 23:28:26+00:00,5459,Can’t order online because of this stupid dress up for a damn $3 burrito event!  blocked online ordering. 🤦🏾‍♀️,"My apologies for any frustration, but it'll be back on tomorrow. -Becky",
5460,ChipotleTweets,False,2017-10-31 23:28:00+00:00,5461,Queso Yes Or No,Yes! With chips is my favorite. -Becky,
5462,ChipotleTweets,False,2017-10-31 23:27:31+00:00,5464,I need  in my life 😩😅 https://t.co/w47cHXbRPk,I'm sorry for any frustration. We turned off online ordering tonight for our Boorito promo. -Becky,5463
5465,ChipotleTweets,False,2017-10-31 23:27:06+00:00,5466,Double everything for $3! Shout out the homies at,We appreciate the shout out! -Becky,
5467,ChipotleTweets,False,2017-10-31 23:27:00+00:00,5469,🗣 I JUST WANT CHIPS AND SALSA! I HAVE TO STAND IN LINE FOR CHIPS AND SALSA,Hopefully we'll zip through the line quickly. -Becky,5468
5470,ChipotleTweets,False,2017-10-31 23:27:00+00:00,5472,celebrating Halloween 2017 with  https://t.co/seN3hFyTX0,There's no better way to celebrate. -Becky,5471
5473,ChipotleTweets,False,2017-11-03 23:04:50+00:00,5471,"agreed - thank you for another amazing dinner, Chipotle",Thanks for stopping by! -Becky,
5474,ChipotleTweets,False,2017-10-31 23:26:28+00:00,82,The employees were thrilled to see my little Chipotle Baby! #bestcostumeever https://t.co/xDuiYZvNcn,Your. Kiddo! She's seriously the sweetest. Thanks so much for sharing. -Becky,5475
5476,ChipotleTweets,False,2017-10-31 23:54:00+00:00,5475,Thanks Becky! We truly had a blast and I see this becoming our annual tradition.,I love this tradition! I have confidence the costumes will keep getting better and better. -Becky,
5477,ChipotleTweets,False,2017-10-31 23:24:00+00:00,5479,"HAPPY HALLOWEEN! Thank you for the delicious BOOritos,  https://t.co/ahatGE5SvN",That bowl looks BOOritoful! -Becky,5478
5480,ChipotleTweets,False,2017-10-31 23:23:31+00:00,5481,Dressed up as #packers quarterbacks for $3 burritos  https://t.co/1NLkpYkEZz,Go Pack go! Nicely done. -Becky,
5482,ChipotleTweets,False,2017-10-31 23:22:36+00:00,5484,is the $3 one per person?,That's correct. -Becky,5483
5485,ChipotleTweets,False,2017-10-31 23:34:39+00:00,5483,I can't be lazy and send a friend 😭😭😭😭,¯\_(ツ)_/¯ -Becky,
5486,ChipotleTweets,False,2017-10-31 23:22:32+00:00,5487,#Boorito time!! Thanks  https://t.co/6254T50fAM,"Yeah, buddy! Thanks for stopping by. -Becky",
5488,ChipotleTweets,False,2017-10-31 23:22:32+00:00,5489,"Me: I'm not dressing up for #Halloween. I'm not even getting  out of this bed
Homie: $3 burrito at  if u come in costume
Me: https://t.co/4vIM8r13AG",I like your style. -Becky,
5490,ChipotleTweets,False,2017-10-31 23:21:33+00:00,5491,I don't need a lot to be happy - a  and  Centurion lounge in the same airport pretty much does it. PHL 👍,I like where your head's at. -Becky,
5492,ChipotleTweets,False,2017-10-31 23:21:00+00:00,5493,You! Shall! Not! Pass!!... me in line while I wait for my boorito at  https://t.co/UhnaLks1b2,Ha! Well played. -Becky,
5494,ChipotleTweets,False,2017-10-31 23:20:29+00:00,5496,I thought it was $3 burritos if we showed up in costume? https://t.co/zZdkrejrCl,It absolutely should be. Please write to us here: https://t.co/Ax7W1Dx3Y9 -Becky,5495
5497,ChipotleTweets,False,2017-11-01 00:25:00+00:00,5495,"Thanks, Becky. I submitted a request.","Thanks so much, and you should hear back from us soon. -Becky",
5498,ChipotleTweets,False,2017-10-31 23:19:53+00:00,5499,I went to  to get a burrito and they called it a boorito on the receipt &amp; I got such a kick out of it https://t.co/n1hkWGl1fU,Heck yeah! Thanks for stopping by. -Becky,
5500,ChipotleTweets,False,2017-10-31 23:19:53+00:00,5501,.  when your employees talk shit right in front of me in Spanish and think I don't understand it? #entiendo,That's troubling to hear. Please provide more details: https://t.co/Ax7W1Dx3Y9 -Becky,
5502,ChipotleTweets,False,2017-10-31 23:19:26+00:00,5503,"I know it’s Halloween, but Chip messed up so many orders LOL",That doesn't sound good. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
5504,ChipotleTweets,False,2017-10-31 23:19:00+00:00,5505,So this was supposed to be my “conjuring” face as we picked up our booritos from  🤣👻🌯 https://t.co/tYkCq6Rzoe,I dig it. We appreciate you stopping by! -Becky,
5506,ChipotleTweets,False,2017-10-31 23:18:25+00:00,5508,what do I wear for this #boorito ??? I'm too indecisice!!! #Halloween2017 https://t.co/Ap46AvYRFF,"Sad Browns fan, for sure. -Becky",5507
5509,ChipotleTweets,False,2017-11-01 03:25:00+00:00,5507,"Good call, delicious burrito as always! https://t.co/6bV0HGNGgq",I'm glad the burrito was delicious. And you're right – there's always next year. 🏈 -Becky,
5510,ChipotleTweets,False,2017-10-31 23:17:00+00:00,5511,Went to get my boorito &amp; was told my costume as my fav tv character wasn't sufficient by a rude employee. Cant believe this!,"I can't believe that, either. I'm so sorry. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky",
5512,ChipotleTweets,False,2017-10-31 23:16:37+00:00,5513,3 minute D.Va costume for $3 ritos at  🌯🌯🌯🌯 https://t.co/Snb3vnwmMj,"Well played, my friends. -Becky",
5514,ChipotleTweets,False,2017-10-31 23:16:00+00:00,5515,Whoever coded the Chipotle app grinds my gears. I want to order fooood 😩,Online ordering is turned off for our Boorito promotion. My apologies for any frustration. -Becky,
5516,ChipotleTweets,False,2017-10-31 23:15:29+00:00,5517,Walked into  to see (zero exaggeration) 150 people waiting in line in costume for $3 burritos #nope https://t.co/lvRKFJbv9K,We should zip through everyone quickly! -Becky,
5519,ChipotleTweets,False,2017-10-31 23:15:00+00:00,5520,3$  burritos for anyone in a Halloween costume today 3pm-close ✔️✔️ #whatadeal,Truth! Thanks so much for the shout out. -Becky,
7567,ChipotleTweets,False,2017-10-31 23:40:26+00:00,7568,The last time I had  was Halloween 2016. SO EXCITED #theyearlongwait https://t.co/TzsxtY0j9k,"It'll be worth the wait, I'm sure. Nice costume! -Becky",
7569,ChipotleTweets,False,2017-10-31 23:39:53+00:00,7570,Hey  isn't this the cutest burrito you've ever seen? https://t.co/WDgDAO1bzl,😍 Adorable! -Becky,
7571,ChipotleTweets,False,2017-10-31 23:39:24+00:00,7573,"they said they put chips in the bag, I get home to eat my guacamole and chips💔😔 and no chips😤😔 https://t.co/wI603A27s4",That's frustrating – I'm sorry. Please let a manager know about this next time you're in so we can make amends. -Becky,7572
7574,ChipotleTweets,False,2017-10-31 23:55:00+00:00,7572,Will they reimburse?,"We'll hook you up with a bag, or you can write to us here: https://t.co/Ax7W1Dx3Y9 -Becky",
7575,ChipotleTweets,False,2017-10-31 23:38:51+00:00,7577,Happy Halloween. Nothing scarier than unmashed avocados in your guac. https://t.co/QTJqx9BMzu,Again? I'm so sorry. Did you write to us at the link? -Becky,7576
7578,ChipotleTweets,False,2017-10-29 01:38:00+00:00,7579,how are you gonna charge me $1.95 for guac when you can’t even mash the avocados https://t.co/Qzkp7ZneaR,We shouldn't — please share this with https://t.co/nrhUDiEk7G if we've yet to make amends for that sad serving. -Shawn,7577
7580,ChipotleTweets,False,2017-10-31 23:38:23+00:00,7581,The picture shows the rainbow going into  too. Burritos are blessed. https://t.co/9S7XG79Ij7,We're the new pot of gold! -Becky,
7583,ChipotleTweets,False,2017-10-31 23:37:00+00:00,7584,app is not working!!,"Online ordering is shut off tonight for our Boorito promotion, but will be back on tomorrow. My apologies. -Becky",
7585,ChipotleTweets,False,2017-10-31 23:36:53+00:00,7586,My future kids better trick or treat for candy and  https://t.co/Tff2TZcUvn,I have confidence you'll raise 'em right. -Becky,
7587,ChipotleTweets,False,2017-10-31 23:36:26+00:00,7588,Found this lovely piece of plastic in my  bowl today. Looks like the corner of a sealed bag. Not my fave thing to bite into!! https://t.co/ePI0ZCIe1e,That shouldn't be there. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
7590,ChipotleTweets,False,2017-10-31 23:36:00+00:00,7591,I'm coming for my boorito  https://t.co/4v9Kr2fHnJ,We're ready for ya! -Becky,
7592,ChipotleTweets,False,2017-10-31 23:35:30+00:00,7593,What time does boorito end?,When our restaurant closes tonight. That's 10 p.m. almost everywhere. -Becky,
7594,ChipotleTweets,False,2017-10-31 23:35:30+00:00,7595,"you a real one! No tricks, just treats.",Absolutely. -Becky,
7596,ChipotleTweets,False,2017-10-31 23:35:00+00:00,7597,My $3.17 costume just saved me $3.69 at  #Boorito #Halloween #Halloween2017 https://t.co/5UloNP3pby,Totally worth it. -Becky,
7598,ChipotleTweets,False,2017-10-31 23:34:41+00:00,7599,Ain’t no chipotle like a $3 chipotle.  ❤️❤️❤️🌯,Best kind of Chipotle. -Becky,
7600,ChipotleTweets,False,2017-10-31 23:34:39+00:00,7601,$3 burritos at  everyone 🍁🎃🍺👻,Heck yeah! What are you going to get? -Becky,
7602,ChipotleTweets,False,2017-10-31 23:33:01+00:00,7604,🆘🆘🆘 whyyyy is the  app not working 🆘🆘🆘,"We turned it off for our Boorito promotion, but it'll be back on tomorrow. -Becky",7603
7605,ChipotleTweets,False,2017-10-31 23:33:00+00:00,7606,Shout out to Tuscaloosa  for giving me a free meal for dressing up as a skeleton https://t.co/lPVXnNXHBg,Shout out to you for stopping by! -Becky,
7607,ChipotleTweets,False,2017-10-31 23:32:00+00:00,7608,You thought I was joking #HappyHalloween2017 #3dollarboorito #discount    https://t.co/vhqB4Ncg6C,"Well played, my friend. -Becky",
7609,ChipotleTweets,False,2017-10-31 23:31:34+00:00,7610,I love you but what’s going on with the queso? It’s so chalky,"It's made with real, high-quality ingredients. We're working on the recipe, so please give it another shot soon -Becky",
7611,ChipotleTweets,False,2017-10-31 23:31:34+00:00,7612,so I’m enjoying my amazing burrito bowl and I find plastic in my food I’m disgusted 😷😷😷 https://t.co/VGwwC5AV2c,That's concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
7613,ChipotleTweets,False,2017-10-31 23:29:52+00:00,7614,. BY NO MEANS should this snuggie qualify as a costume for $3 burrito night. https://t.co/kiSQQaKAaa,"I mean, he kind of tried. We'll give it to him. -Becky",
7616,ChipotleTweets,False,2017-10-31 23:29:52+00:00,7617,Lol when  charges you for queso an you dont even like queso😒,That doesn't sound right. Please tell us more: https://t.co/Ax7W1Dx3Y9 -Becky,
8757,ChipotleTweets,False,2017-10-31 23:57:54+00:00,8759,why does your app tell me it can't connect to your supercomputer?  #imhungy. I want to order some burritos,We turned off online ordering for our Boorito promo. My apologies for any frustration. -Becky,8758
8760,ChipotleTweets,False,2017-10-31 23:57:54+00:00,8761,How are you fixing the issue?,No plans to bring it back in the near future. -Becky,
8762,ChipotleTweets,False,2017-10-31 23:46:00+00:00,8763,Went to go get my burrito tonight and they told me they don't serve chorizo anymore smh  #disappointed 😒,"I'm so sorry for the disappointment. I was a fan, too. -Becky",8761
8764,ChipotleTweets,False,2017-10-31 23:57:28+00:00,8765,Crying bc I forgot about booritos,You still have plenty of time to come in! -Becky,
8767,ChipotleTweets,False,2017-10-31 23:56:57+00:00,8768,"Finally found my companion, Amy Pond! Time to go get some Booritos at  @ Delran,… https://t.co/NWKrn1J7E1","That's a good looking duo right there! See you soon, my friends. -Becky",
8769,ChipotleTweets,False,2017-10-31 23:56:25+00:00,8770,2 years in a row I want to order Chipotle online and it’s Halloween and they turn their ordering off 🙂,"I'm so sorry for any frustration. You can come on in, though – we'd love to see you. -Becky",
8771,ChipotleTweets,False,2017-10-31 23:56:00+00:00,8772,"All I wanted was  for my break at work and now I’m going to have food, but no break because of the Halloween line 😭😭",I'm so sorry about that. Our annual Boorito promo gets pretty crazy. -Becky,
8773,ChipotleTweets,False,2017-10-31 23:55:35+00:00,8774,"""That's a thing?!""

Do some poor souls really not know you can get two proteins at","Amateur hour. But better late than never, I suppose. -Becky",
8775,ChipotleTweets,False,2017-10-31 23:55:00+00:00,8776,This fruit about to slay some veggies  https://t.co/4Geoi08N60,Get after it – go bananas. -Becky,
8778,ChipotleTweets,False,2017-10-31 23:54:28+00:00,8779,See you soon bb 😘  https://t.co/knfU9Ymh9F,We can't wait! -Becky,
8780,ChipotleTweets,False,2017-10-31 23:54:28+00:00,8781,When they be hookin’ it up! Thanks  https://t.co/C5pUGX86v8,"We got you, fam. -Becky",
8783,ChipotleTweets,False,2017-10-31 23:48:33+00:00,8784,PSA: $3.00 burritos at chipotle if you dress up for Halloween,Truth. Thanks for the shout out! -Becky,
8785,ChipotleTweets,False,2017-10-31 23:53:32+00:00,8786,People eating  without a costume look so out of place on #Halloween #Boorito #alwaysbusyonhalloween,Right? -Becky,
8787,ChipotleTweets,False,2017-10-31 23:53:00+00:00,1347,"Got my $3 booritto. Best promo ever, thanks",Thanks for stopping by! -Becky,
8788,ChipotleTweets,False,2017-10-31 23:50:58+00:00,7589,This has happened to me twice!!!!!! They hate us,This is also concerning. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky,
8790,ChipotleTweets,False,2017-10-31 23:50:27+00:00,8791,👦🏻 and I each got one 🌯😋 it makes me happy not have to cook dinner😁😁 thanks  #HappyHalloween https://t.co/7Rkie5CnwX,No need to cook dinner on a night like tonight! -Becky,
8792,ChipotleTweets,False,2017-10-31 23:49:33+00:00,8793,#HappyHalloween2017 #boorito #getinmybelly https://t.co/MzaXopq9k9,Lookin' sharp! Thanks for stopping by. -Becky,
8794,ChipotleTweets,False,2017-10-31 23:49:00+00:00,8795,line is ridiculous lol but I’m always here on Halloween 🎃 lol,I'm confident it'll be worth the wait. -Becky,
8796,ChipotleTweets,False,2017-10-31 23:48:00+00:00,8797,When you go to  in a costume for a $3 boorito and you get charged full price 🙃🙃🙃,That shouldn't happen – I'm so sorry. Please tell us more: https://t.co/Ax7W1Dx3Y9 -Becky,
